Info 0    [00:27:55.523] Starting TS Server
Info 36884[02:08:17.460] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 715 structureChanged: false structureIsReused:: Completely Elapsed: 99.30370999872684ms
Info 36885[02:08:17.460] Different program with same set of files
Info 36886[02:08:21.898] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36887[02:08:21.975] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 716 structureChanged: false structureIsReused:: Completely Elapsed: 76.88598900288343ms
Info 36888[02:08:21.975] Different program with same set of files
Info 36889[02:08:21.975] getCompletionData: Get current token: 0.0348609983921051
Info 36890[02:08:21.976] getCompletionData: Is inside comment: 0.004941001534461975
Info 36891[02:08:21.976] getCompletionData: Get previous token: 0.13771599531173706
Info 36892[02:08:21.976] getCompletionsAtPosition: isCompletionListBlocker: 0.006774000823497772
Info 36893[02:08:21.981] getExportInfoMap: cache hit
Info 36894[02:08:22.012] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 36895[02:08:22.012] collectAutoImports: response is complete
Info 36896[02:08:22.012] collectAutoImports: 30.68528400361538
Info 36897[02:08:22.012] getCompletionData: Semantic work: 36.272123999893665
Info 36898[02:08:22.046] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.502836003899574
Info 36899[02:08:22.558] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36900[02:08:22.615] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 717 structureChanged: false structureIsReused:: Completely Elapsed: 56.90279500186443ms
Info 36901[02:08:22.615] Different program with same set of files
Info 36902[02:08:22.616] getCompletionData: Get current token: 0.023883000016212463
Info 36903[02:08:22.616] getCompletionData: Is inside comment: 0.0033529996871948242
Info 36904[02:08:22.616] getCompletionData: Get previous token: 0.0720129981637001
Info 36905[02:08:22.616] getCompletionsAtPosition: isCompletionListBlocker: 0.004892997443675995
Info 36906[02:08:22.620] getExportInfoMap: cache hit
Info 36907[02:08:22.725] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 246 from cache
Info 36908[02:08:22.725] collectAutoImports: response is complete
Info 36909[02:08:22.725] collectAutoImports: 105.19001800566912
Info 36910[02:08:22.725] getCompletionData: Semantic work: 109.59816800057888
Info 36911[02:08:22.758] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 19.176313996315002
Info 36912[02:08:23.530] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36913[02:08:23.617] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 718 structureChanged: false structureIsReused:: Completely Elapsed: 86.95437199622393ms
Info 36914[02:08:23.617] Different program with same set of files
Info 36915[02:08:25.170] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36916[02:08:25.237] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 719 structureChanged: false structureIsReused:: Completely Elapsed: 67.14366200566292ms
Info 36917[02:08:25.237] Different program with same set of files
Info 36918[02:08:25.996] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36919[02:08:26.065] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 720 structureChanged: false structureIsReused:: Completely Elapsed: 69.11469200253487ms
Info 36920[02:08:26.066] Different program with same set of files
Info 36921[02:08:26.885] Format host information updated
Info 36922[02:08:27.107] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36923[02:08:27.164] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 721 structureChanged: false structureIsReused:: Completely Elapsed: 56.44438499957323ms
Info 36924[02:08:27.164] Different program with same set of files
Info 36925[02:08:32.505] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36926[02:08:32.505] Elapsed:: 0.08267800509929657ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36927[02:08:43.389] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36928[02:08:43.390] Elapsed:: 0.03336099535226822ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36929[02:09:04.980] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.js :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36930[02:09:04.981] Elapsed:: 0.05347800254821777ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.js :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36931[02:10:27.899] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36932[02:10:27.899] Elapsed:: 0.06356099992990494ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36933[02:10:30.705] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36934[02:10:30.705] Elapsed:: 0.03500399738550186ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36935[02:11:30.418] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36936[02:11:30.418] Elapsed:: 0.03972500562667847ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36937[02:11:33.163] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36938[02:11:33.163] Elapsed:: 0.04477200657129288ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36939[02:11:41.092] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36940[02:11:41.092] Elapsed:: 0.12919700145721436ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36941[02:11:42.878] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36942[02:11:42.879] Elapsed:: 0.055886998772621155ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.css :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36943[02:12:05.364] DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.js :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36944[02:12:05.364] Elapsed:: 0.0629189983010292ms DirectoryWatcher:: Triggered with /home/chris/WebDev/sites/webdev-profile/src/templates/.#site.js :: WatchInfo: /home/chris/WebDev/sites/webdev-profile/src/templates 0 undefined Project: /dev/null/inferredProject5* WatchType: Failed Lookup Locations
Info 36945[02:12:05.578] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36946[02:12:05.661] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 722 structureChanged: false structureIsReused:: Completely Elapsed: 83.31400199979544ms
Info 36947[02:12:05.661] Different program with same set of files
Info 36948[02:12:06.987] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36949[02:12:07.083] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 723 structureChanged: false structureIsReused:: Completely Elapsed: 95.70158000290394ms
Info 36950[02:12:07.083] Different program with same set of files
Info 36951[02:12:07.085] getCompletionData: Get current token: 0.08183800429105759
Info 36952[02:12:07.085] getCompletionData: Is inside comment: 0.0115400031208992
Info 36953[02:12:07.085] getCompletionData: Get previous token: 0.25063199549913406
Info 36954[02:12:07.085] getCompletionsAtPosition: isCompletionListBlocker: 0.027472995221614838
Info 36955[02:12:07.085] Returning an empty list because completion was requested in an invalid position.
Info 36956[02:12:07.125] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36957[02:12:07.181] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 724 structureChanged: false structureIsReused:: Completely Elapsed: 55.4764190018177ms
Info 36958[02:12:07.181] Different program with same set of files
Info 36959[02:12:07.181] getCompletionData: Get current token: 0.019770994782447815
Info 36960[02:12:07.181] getCompletionData: Is inside comment: 0.003913998603820801
Info 36961[02:12:07.181] getCompletionData: Get previous token: 0.05692800134420395
Info 36962[02:12:07.182] getCompletionsAtPosition: isCompletionListBlocker: 0.014123000204563141
Info 36963[02:12:07.182] Returning an empty list because completion was requested in an invalid position.
Info 36964[02:12:07.182] Starting updateGraphWorker: Project: /dev/null/inferredProject5*
Info 36965[02:12:07.219] Finishing updateGraphWorker: Project: /dev/null/inferredProject5* Version: 725 structureChanged: false structureIsReused:: Completely Elapsed: 37.32339899986982ms
Info 36966[02:12:07.219] Different program with same set of files
Info 36967[02:12:07.220] getCompletionData: Get current token: 0.02211099863052368
Info 36968[02:12:07.220] getCompletionData: Is inside comment: 0.003439001739025116
Info 36969[02:12:07.220] getCompletionData: Get previous token: 0.05820300430059433
Info 36970[02:12:07.220] getCompletionsAtPosition: isCompletionListBlocker: 0.012685000896453857
Info 36971[02:12:07.220] Returning an empty list because completion was requested in an invalid position.
Info 36972[02:12:07.237] getCompletionData: Get current token: 0.024048998951911926
Info 36973[02:12:07.237] getCompletionData: Is inside comment: 0.004525996744632721
Info 36974[02:12:07.237] getCompletionData: Get previous token: 0.05824799835681915
Info 36975[02:12:07.237] getCompletionsAtPosition: isCompletionListBlocker: 0.017176993191242218
Info 36976[02:12:07.237] Returning an empty list because completion was requested in an invalid position.
Info 36977[02:12:07.261] getCompletionData: Get current token: 0.03302200138568878
Info 36978[02:12:07.261] getCompletionData: Is inside comment: 0.00678899884223938
Info 36979[02:12:07.261] getCompletionData: Get previous token: 0.1168999969959259
Info 36980[02:12:07.261] getCompletionsAtPosition: isCompletionListBlocker: 0.020459003746509552
Info 36981[02:12:07.261] Returning an empty list because completion was requested in an invalid position.
Info 36982[02:12:07.285] getCompletionData: Get current token: 0.054747000336647034
Info 36983[02:12:07.285] getCompletionData: Is inside comment: 0.010686993598937988
Info 36984[02:12:07.286] getCompletionData: Get previous token: 0.1338289976119995
Info 36985[02:12:07.286] getCompletionsAtPosition: isCompletionListBlocker: 0.030535005033016205
